event_id,ticket,position_id,event_type,action,symbol,lots,open_price,close_price,sl,tp,commission,swap,pips,profit,comment,magic_number,duration_sec,account_id,account_label,account_currency,open_time_xm,close_time_xm,open_time_vn,close_time_vn,trade_date_xm,trade_date_vn,usd_vnd_rate,profit_vnd,commission_vnd,swap_vnd,fx_rate_source,fx_rate_time_utc,source_system,etl_run_id,synced_at_utc,source_hash,is_deleted
400862814:126520133,118671313,118671313,trade,Buy,GOLD,0.01,,5164.85,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-04T18:26:44+02:00,2026-03-04T18:26:44+02:00,2026-03-04T23:26:44+07:00,2026-03-04T23:26:44+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,ce8b1634333fd2e2007f45a0c518c130fa18b7b458779351c8cf14437981e303,False
400862814:126520114,118671297,118671297,trade,Buy,GOLD,0.01,,5166.81,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-04T18:26:43+02:00,2026-03-04T18:26:43+02:00,2026-03-04T23:26:43+07:00,2026-03-04T23:26:43+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,11a39ded73a25f5a25409385f718a7c58b8756d8e6ec92697f2f4bdd50ba323d,False
400862814:126495175,118647946,118643337,trade,Sell,GOLD,0.01,,5173.71,,,0.0,0.0,,5.17,[sl 5174.02],0,,400862814,A_main_trade,USD,2026-03-04T18:03:04+02:00,2026-03-04T18:03:04+02:00,2026-03-04T23:03:04+07:00,2026-03-04T23:03:04+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,0b9cb25d3908871ecd027960110d85e3cf51e6d4f04dc807b01d8f2999099fe9,False
400862814:126491785,118644745,118639243,trade,Sell,GOLD,0.01,,5174.32,,,0.0,0.0,,-0.39,,0,,400862814,A_main_trade,USD,2026-03-04T18:00:41+02:00,2026-03-04T18:00:41+02:00,2026-03-04T23:00:41+07:00,2026-03-04T23:00:41+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,eeb81b799b60530b32f0548178b2fb222b239340a6484a10483ddf4d8c3c50b6,False
400862814:126491610,118644581,118639273,trade,Sell,GOLD,0.01,,5173.82,,,0.0,0.0,,-1.05,,0,,400862814,A_main_trade,USD,2026-03-04T18:00:36+02:00,2026-03-04T18:00:36+02:00,2026-03-04T23:00:36+07:00,2026-03-04T23:00:36+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,1d4eff25a41ea62714c3c34ba39e4a13f11a220897651387517dc6d1a57941d1,False
400862814:126491530,118644510,118643356,trade,Sell,GOLD,0.01,,5173.76,,,0.0,0.0,,5.32,,0,,400862814,A_main_trade,USD,2026-03-04T18:00:34+02:00,2026-03-04T18:00:34+02:00,2026-03-04T23:00:34+07:00,2026-03-04T23:00:34+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,040227f99115a4800470029e3616db25bdc27c6ea71f17f35e3068575790c6e9,False
400862814:126491469,118644451,118643423,trade,Sell,GOLD,0.01,,5173.77,,,0.0,0.0,,5.7,,0,,400862814,A_main_trade,USD,2026-03-04T18:00:31+02:00,2026-03-04T18:00:31+02:00,2026-03-04T23:00:31+07:00,2026-03-04T23:00:31+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,27796d6e22072ebc6095fafddee26bf93772b49e922f59715a81a76b200ab9e9,False
400862814:126490411,118643423,118643423,trade,Buy,GOLD,0.01,,5168.07,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-04T17:59:58+02:00,2026-03-04T17:59:58+02:00,2026-03-04T22:59:58+07:00,2026-03-04T22:59:58+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,c2621f45aab7ae129f28890669f20c79c67d94ad56075f2cea7c4264085841ec,False
400862814:126490341,118643356,118643356,trade,Buy,GOLD,0.01,,5168.44,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-04T17:59:57+02:00,2026-03-04T17:59:57+02:00,2026-03-04T22:59:57+07:00,2026-03-04T22:59:57+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,65b754522b6765244f656990a8a3deb61451f3b88bebd5a99d7b54a267b991c7,False
400862814:126490323,118643337,118643337,trade,Buy,GOLD,0.01,,5168.54,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-04T17:59:56+02:00,2026-03-04T17:59:56+02:00,2026-03-04T22:59:56+07:00,2026-03-04T22:59:56+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,a12b036024c6bd8621cc7a6b696b422c73a4623ea4031781a724ed8bc09908d8,False
400862814:126489786,118642869,118635282,trade,Sell,GOLD,0.01,,5170.63,,,0.0,0.0,,-11.53,,0,,400862814,A_main_trade,USD,2026-03-04T17:59:45+02:00,2026-03-04T17:59:45+02:00,2026-03-04T22:59:45+07:00,2026-03-04T22:59:45+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,589cc881f42202a4e4597a7d99850449a7d0a67a54bb1de25d68ae030f329c3a,False
400862814:126489754,118642839,118635401,trade,Sell,GOLD,0.01,,5170.8,,,0.0,0.0,,-11.27,,0,,400862814,A_main_trade,USD,2026-03-04T17:59:44+02:00,2026-03-04T17:59:44+02:00,2026-03-04T22:59:44+07:00,2026-03-04T22:59:44+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,0f4ce90dc109ba6fd00760ed4b001e45a3402e6340e0cb4f8909c93b1a8fa3db,False
400862814:126489768,118642852,118635390,trade,Sell,GOLD,0.01,,5170.78,,,0.0,0.0,,-11.4,,0,,400862814,A_main_trade,USD,2026-03-04T17:59:44+02:00,2026-03-04T17:59:44+02:00,2026-03-04T22:59:44+07:00,2026-03-04T22:59:44+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,fd67492e0924df1f96920643edc0b0a28e1bdb65c54a33a7bca973b97be51ced,False
400862814:126489612,118642702,118636460,trade,Sell,GOLD,0.01,,5170.09,,,0.0,0.0,,-13.65,,0,,400862814,A_main_trade,USD,2026-03-04T17:59:41+02:00,2026-03-04T17:59:41+02:00,2026-03-04T22:59:41+07:00,2026-03-04T22:59:41+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,65ad4115a737eb6bc9160ffc4d7099728a5ddf1d6bad8063b19cc1db0605fdd8,False
400862814:126489504,118642599,118633913,trade,Sell,GOLD,0.01,,5171.27,,,0.0,0.0,,-15.02,,0,,400862814,A_main_trade,USD,2026-03-04T17:59:39+02:00,2026-03-04T17:59:39+02:00,2026-03-04T22:59:39+07:00,2026-03-04T22:59:39+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,5becc27dbdf7674bb917a2e1cc167fe30a972876c1bd0648f1d47fe892e7d8bb,False
400862814:126489468,118642562,118633933,trade,Sell,GOLD,0.01,,5171.31,,,0.0,0.0,,-15.07,,0,,400862814,A_main_trade,USD,2026-03-04T17:59:38+02:00,2026-03-04T17:59:38+02:00,2026-03-04T22:59:38+07:00,2026-03-04T22:59:38+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,617c20d8ae7c8aa0022bfa1458e9f3d6f935e2781b1249b7deec600f774dcd32,False
400862814:126485885,118639243,118639243,trade,Buy,GOLD,0.01,,5174.71,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-04T17:56:36+02:00,2026-03-04T17:56:36+02:00,2026-03-04T22:56:36+07:00,2026-03-04T22:56:36+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,f4d4f011fafcb2da889a37913bcacef6687a26043ec5444ae63f193908599e50,False
400862814:126485916,118639273,118639273,trade,Buy,GOLD,0.01,,5174.87,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-04T17:56:36+02:00,2026-03-04T17:56:36+02:00,2026-03-04T22:56:36+07:00,2026-03-04T22:56:36+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,fb341e412e26e1b94afc747302f3009590bf133376eb1c28ff23202c13dda96c,False
400862814:126482889,118636460,118636460,trade,Buy,GOLD,0.01,,5183.74,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-04T17:54:44+02:00,2026-03-04T17:54:44+02:00,2026-03-04T22:54:44+07:00,2026-03-04T22:54:44+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,14a995023d0551b388fcfedfe82d7d88b4c196aa104b56977e5781368175a2cd,False
400862814:126481764,118635390,118635390,trade,Buy,GOLD,0.01,,5182.18,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-04T17:53:30+02:00,2026-03-04T17:53:30+02:00,2026-03-04T22:53:30+07:00,2026-03-04T22:53:30+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,921f313005416143fc85369bd1e2b73febe674bef4860af0a9b8d21a012f8e2c,False
400862814:126481775,118635401,118635401,trade,Buy,GOLD,0.01,,5182.07,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-04T17:53:30+02:00,2026-03-04T17:53:30+02:00,2026-03-04T22:53:30+07:00,2026-03-04T22:53:30+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,c4f40558f1a6e70d2a5682a35b3aa152f765fec20b3647e1bf4797c5ae5309ce,False
400862814:126481652,118635282,118635282,trade,Buy,GOLD,0.01,,5182.16,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-04T17:53:23+02:00,2026-03-04T17:53:23+02:00,2026-03-04T22:53:23+07:00,2026-03-04T22:53:23+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,7a0a30ca8ae2bb5d782b8041641a0bfeb23715682e4931dea6296a56c812a447,False
400862814:126481339,118634971,118633974,trade,Sell,GOLD,0.01,,5179.95,,,0.0,0.0,,-6.0,,0,,400862814,A_main_trade,USD,2026-03-04T17:53:12+02:00,2026-03-04T17:53:12+02:00,2026-03-04T22:53:12+07:00,2026-03-04T22:53:12+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,87b45cbd0684921104a7e05a2e19ea2e49f7baddcce5a04b607d02e1a0d9061e,False
400862814:126481301,118634937,118634078,trade,Sell,GOLD,0.01,,5179.58,,,0.0,0.0,,-6.82,,0,,400862814,A_main_trade,USD,2026-03-04T17:53:10+02:00,2026-03-04T17:53:10+02:00,2026-03-04T22:53:10+07:00,2026-03-04T22:53:10+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,e4887167a6f1e3c4486ae3e24ac8cf2ca2a0320ed8eab1248a69acbb004dd672,False
400862814:126480350,118634078,118634078,trade,Buy,GOLD,0.01,,5186.4,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-04T17:52:44+02:00,2026-03-04T17:52:44+02:00,2026-03-04T22:52:44+07:00,2026-03-04T22:52:44+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,965e7dfd9af9d660a915d8d4535384b46dace3d83da5f03fab4732aaf3ec0182,False
400862814:126480240,118633974,118633974,trade,Buy,GOLD,0.01,,5185.95,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-04T17:52:33+02:00,2026-03-04T17:52:33+02:00,2026-03-04T22:52:33+07:00,2026-03-04T22:52:33+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,baa4206aa371591369033749dc990693ea6efb5d741861dc785d9d0182731c09,False
400862814:126480195,118633933,118633933,trade,Buy,GOLD,0.01,,5186.38,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-04T17:52:27+02:00,2026-03-04T17:52:27+02:00,2026-03-04T22:52:27+07:00,2026-03-04T22:52:27+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,09ab21803b642db8ea76cae3e01e34c633197d9c0513da64f1d7d9ce8b779c82,False
400862814:126480176,118633913,118633913,trade,Buy,GOLD,0.01,,5186.29,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-04T17:52:26+02:00,2026-03-04T17:52:26+02:00,2026-03-04T22:52:26+07:00,2026-03-04T22:52:26+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,345d1b6aa5d0427da0431f14da707c481c136d5a5444b7a7c731ebf71ce87a44,False
400862814:126220757,118390671,118389762,trade,Sell,GOLD,0.01,,5162.97,,,0.0,0.0,,0.24,,0,,400862814,A_main_trade,USD,2026-03-04T12:30:15+02:00,2026-03-04T12:30:15+02:00,2026-03-04T17:30:15+07:00,2026-03-04T17:30:15+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,5faa71735f28dae550bfaaf1e24da8977cf4ad302004656ee54ad1d68800d91b,False
400862814:126220758,118390675,118389899,trade,Sell,GOLD,0.01,,5162.97,,,0.0,0.0,,1.6600000000000001,,0,,400862814,A_main_trade,USD,2026-03-04T12:30:15+02:00,2026-03-04T12:30:15+02:00,2026-03-04T17:30:15+07:00,2026-03-04T17:30:15+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,0031d38aef0abe3c28bb9c4a1069e93706a1c495086ec731dcffa00e8f45638a,False
400862814:126220759,118390674,118389775,trade,Sell,GOLD,0.01,,5162.97,,,0.0,0.0,,0.56,,0,,400862814,A_main_trade,USD,2026-03-04T12:30:15+02:00,2026-03-04T12:30:15+02:00,2026-03-04T17:30:15+07:00,2026-03-04T17:30:15+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,38c8cd6e326d6c5f0f11b5080881d86f2e31f2241408f60ac5e2f7669aa3c31d,False
400862814:126220760,118390670,118389698,trade,Sell,GOLD,0.01,,5162.97,,,0.0,0.0,,1.19,,0,,400862814,A_main_trade,USD,2026-03-04T12:30:15+02:00,2026-03-04T12:30:15+02:00,2026-03-04T17:30:15+07:00,2026-03-04T17:30:15+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,a2cecd7914ad6ffc5beb618420b10d71a7b2f314d215dec2ff4f3a32c5cd85b8,False
400862814:126220761,118390673,118389803,trade,Sell,GOLD,0.01,,5162.97,,,0.0,0.0,,0.58,,0,,400862814,A_main_trade,USD,2026-03-04T12:30:15+02:00,2026-03-04T12:30:15+02:00,2026-03-04T17:30:15+07:00,2026-03-04T17:30:15+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,aeb668c92d69f635475315a7d22ab0420f04d305a42975b97795947def8f03dd,False
400862814:126220762,118390672,118389844,trade,Sell,GOLD,0.01,,5162.97,,,0.0,0.0,,0.81,,0,,400862814,A_main_trade,USD,2026-03-04T12:30:15+02:00,2026-03-04T12:30:15+02:00,2026-03-04T17:30:15+07:00,2026-03-04T17:30:15+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,d83103ab4ccb0818fc864fd2bb517d89a75ff96a35800bb8b86bfb17bf12621e,False
400862814:126219963,118389899,118389899,trade,Buy,GOLD,0.01,,5161.31,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-04T12:29:12+02:00,2026-03-04T12:29:12+02:00,2026-03-04T17:29:12+07:00,2026-03-04T17:29:12+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,38f1306e4f8a4a77c95f973ba495820e67ce7f9fc83132545f0f86503cb4c2e9,False
400862814:126219906,118389844,118389844,trade,Buy,GOLD,0.01,,5162.16,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-04T12:29:05+02:00,2026-03-04T12:29:05+02:00,2026-03-04T17:29:05+07:00,2026-03-04T17:29:05+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,8a7dab26658ee2956ef6d1bdd25868e45469d821ae93a47bf818676b761ddff6,False
400862814:126219863,118389803,118389803,trade,Buy,GOLD,0.01,,5162.39,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-04T12:29:00+02:00,2026-03-04T12:29:00+02:00,2026-03-04T17:29:00+07:00,2026-03-04T17:29:00+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,8734353b237268e34cef2ea77832d059cc52a2217718e1c1ac4edf203a1587f9,False
400862814:126219831,118389775,118389775,trade,Buy,GOLD,0.01,,5162.41,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-04T12:28:57+02:00,2026-03-04T12:28:57+02:00,2026-03-04T17:28:57+07:00,2026-03-04T17:28:57+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,20c60db8cdd3877a63cd442e47c4348e534d3dc4fde79f23a1e12fd391893291,False
400862814:126219819,118389762,118389762,trade,Buy,GOLD,0.01,,5162.73,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-04T12:28:56+02:00,2026-03-04T12:28:56+02:00,2026-03-04T17:28:56+07:00,2026-03-04T17:28:56+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,599fcfc2d3bbfc5a81a5f950e7758d8c8df40dc7f3310b5b7a9880848f8efbaf,False
400862814:126219754,118389698,118389698,trade,Buy,GOLD,0.01,,5161.78,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-04T12:28:50+02:00,2026-03-04T12:28:50+02:00,2026-03-04T17:28:50+07:00,2026-03-04T17:28:50+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,9a038ddcf978b24a50a081db3479e4f4defa5b91747d2080b5d3c69868215104,False
400862814:126194708,118366235,118365341,trade,Sell,GOLD,0.01,,5171.81,,,0.0,0.0,,3.94,,0,,400862814,A_main_trade,USD,2026-03-04T12:01:42+02:00,2026-03-04T12:01:42+02:00,2026-03-04T17:01:42+07:00,2026-03-04T17:01:42+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,c2916d89f0d6fe602b5fd1de12a740b6b0d7b214cf5a6de013e9ee21140b7a1a,False
400862814:126194709,118366234,118365377,trade,Sell,GOLD,0.01,,5171.81,,,0.0,0.0,,4.17,,0,,400862814,A_main_trade,USD,2026-03-04T12:01:42+02:00,2026-03-04T12:01:42+02:00,2026-03-04T17:01:42+07:00,2026-03-04T17:01:42+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,e209abed79021f11aca1db378074ba7b72ddb26c3cf9700ef62375acf5aabc58,False
400862814:126194710,118366239,118366087,trade,Sell,GOLD,0.01,,5171.81,,,0.0,0.0,,1.63,,0,,400862814,A_main_trade,USD,2026-03-04T12:01:42+02:00,2026-03-04T12:01:42+02:00,2026-03-04T17:01:42+07:00,2026-03-04T17:01:42+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,2da60e78cfff0ef66144fc23e9b9ac493a991638f1f57407aa802546550b8f38,False
400862814:126194711,118366233,118365420,trade,Sell,GOLD,0.01,,5171.81,,,0.0,0.0,,3.1,,0,,400862814,A_main_trade,USD,2026-03-04T12:01:42+02:00,2026-03-04T12:01:42+02:00,2026-03-04T17:01:42+07:00,2026-03-04T17:01:42+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,a498c4060e7991b278ef437adc939822802d4a63b7858f2090eacb1b0cae3f8a,False
400862814:126194712,118366238,118366041,trade,Sell,GOLD,0.01,,5171.81,,,0.0,0.0,,2.81,,0,,400862814,A_main_trade,USD,2026-03-04T12:01:42+02:00,2026-03-04T12:01:42+02:00,2026-03-04T17:01:42+07:00,2026-03-04T17:01:42+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,34e0ae8342c4343438d0d45826a3d4584dee6bd096caba8e527200ce542bbb2e,False
400862814:126194713,118366236,118365242,trade,Sell,GOLD,0.01,,5171.81,,,0.0,0.0,,3.04,,0,,400862814,A_main_trade,USD,2026-03-04T12:01:42+02:00,2026-03-04T12:01:42+02:00,2026-03-04T17:01:42+07:00,2026-03-04T17:01:42+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,6b3ef6ec2270b3ceb7092cf9d67b3b0866c0ad34c5686e343b905dde48299a0f,False
400862814:126194714,118366237,118365306,trade,Sell,GOLD,0.01,,5171.81,,,0.0,0.0,,2.91,,0,,400862814,A_main_trade,USD,2026-03-04T12:01:42+02:00,2026-03-04T12:01:42+02:00,2026-03-04T17:01:42+07:00,2026-03-04T17:01:42+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,17ec74e88f6b13b6cb189f3c1600b78ecd8498361bdc0c330e099ba39e4f48ca,False
400862814:126194715,118366240,118366100,trade,Sell,GOLD,0.01,,5171.81,,,0.0,0.0,,0.88,,0,,400862814,A_main_trade,USD,2026-03-04T12:01:42+02:00,2026-03-04T12:01:42+02:00,2026-03-04T17:01:42+07:00,2026-03-04T17:01:42+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,745274d705eeea71a5b4e99cad8bbdbb06c833330a88b13c0998fb0c602f1acf,False
400862814:126194576,118366100,118366100,trade,Buy,GOLD,0.01,,5170.93,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-04T12:01:31+02:00,2026-03-04T12:01:31+02:00,2026-03-04T17:01:31+07:00,2026-03-04T17:01:31+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,cfcd1190f53f2531aa4ac08c5d026b27bdbddf6769919421f63fb8669797adab,False
400862814:126194563,118366087,118366087,trade,Buy,GOLD,0.01,,5170.18,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-04T12:01:30+02:00,2026-03-04T12:01:30+02:00,2026-03-04T17:01:30+07:00,2026-03-04T17:01:30+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,4c1eba6fa6962071c461867256fed4d8c19a465ee33efaa957d23b38c3eda18b,False
400862814:126194516,118366041,118366041,trade,Buy,GOLD,0.01,,5169.0,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-04T12:01:24+02:00,2026-03-04T12:01:24+02:00,2026-03-04T17:01:24+07:00,2026-03-04T17:01:24+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,2f16953a5494d53ba2f5b2075a341b8269d66887461fbceb051414e631d98f06,False
400862814:126194003,118365546,118365101,trade,Sell,GOLD,0.01,,5167.25,,,0.0,0.0,,-3.48,,0,,400862814,A_main_trade,USD,2026-03-04T12:00:35+02:00,2026-03-04T12:00:35+02:00,2026-03-04T17:00:35+07:00,2026-03-04T17:00:35+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,d848b491d6020c2990318ad39cdbaac0cc801a3d4b766635d7ee9ef6b69209c7,False
400862814:126193988,118365533,118365114,trade,Sell,GOLD,0.01,,5167.28,,,0.0,0.0,,-3.39,,0,,400862814,A_main_trade,USD,2026-03-04T12:00:34+02:00,2026-03-04T12:00:34+02:00,2026-03-04T17:00:34+07:00,2026-03-04T17:00:34+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,70b92753f88bc3745b708d0f295d39e84c83a181a8a59cd680051f72d6c0016f,False
400862814:126193867,118365420,118365420,trade,Buy,GOLD,0.01,,5168.71,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-04T12:00:15+02:00,2026-03-04T12:00:15+02:00,2026-03-04T17:00:15+07:00,2026-03-04T17:00:15+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,7bc7251790c972ed8eb0b7c86a1cd96abe0f24870a674785d328bda93c7b02e3,False
